b0,b1,b2,b3,b4,b5,b6,b7,b8,b9
0.3060835529349952,-0.9209183380825259,0.03422225468227793,-0.18932929251470546,0.4999868528581138,3.7172146924911944,1.177996458679149,-0.13695663067919187,0.04322892064907205,-0.6748852117674209
1.428236194187241,0.8428977640727461,-1.4712605240080046,-1.1982332380927652,1.6422582040205718,0.2020229928323838,0.5852046886089814,0.43619838126724,-2.101431674657315,-0.8289185361923934
-1.201044898730979,-1.6762021742067812,-1.383813788481326,1.2478966559078548,-0.9347796742984761,0.3171841665584026,-0.31463443023310134,-0.9334026737703682,-1.290692019618277,0.09886300621849721
0.9706644200876049,-0.5899542039956374,0.6535761986318015,-1.403213016472094,-0.7570729717628073,1.4989423207093038,-0.18817794882506697,0.7557739965949161,0.23015508347798774,-0.4135846825539321
-2.11488389162678,-0.7374751066701827,-2.5093232496225837,2.0793404591228075,-0.6824312242783989,-0.3660772651873386,0.4176300394357218,1.5495345216852427,-1.1418343100390633,-0.3973008503840665
-0.4671486786465502,-1.608687788014112,1.3642071219546974,-1.545088103123428,0.7875728154529905,0.05692468893863233,0.014418104470116634,-0.23784289053220256,0.09305644145741185,0.8116227210282563
-0.44500796491415096,-2.0475109166180827,0.18240779515745975,-1.978961852744802,-3.276072094419384,-0.6150281216941006,0.18212248783916188,0.30789799557430664,1.4248540372939031,-0.6344098614514124
-0.9101407485815667,-3.1471233289164897,-0.4507995766642671,1.1546094836398024,1.5848024241212837,0.35070456956587454,-0.1546042970686279,-0.826150826441837,-1.9214903232003435,-0.33100985920372644
1.9634469770392056,-0.544562197048731,-0.5801701157351935,0.9314391167939569,-0.47839718461273034,-0.38349286306461533,-0.40683698150258585,-1.0083595944938644,0.7092737958739466,-0.16625293175336334
-0.2788376768367589,0.5385763970383263,0.3383696649545977,-1.4085826552098402,-0.12855917241345227,-1.3986843539276368,2.9892593061931882,-2.592879874427553,2.1925855449454255,-1.408941466255786
1.3967961451009836,1.8565663730554023,-0.41249574717609916,1.558657555401737,-1.6398968584975877,-0.7327251189050576,-1.1741953573296797,-0.374207446418777,-0.33127871115366575,0.021989851484684738
0.20493414394604761,-0.41536262124248446,1.6705417379327712,0.34359106797837285,0.8269368082890661,2.30563577534826,-0.4575914002704936,-0.10086238311126608,-0.9904519532795835,0.22827966173741088
1.2315206735619424,0.5228044445540369,0.049058172164089996,-1.2177728075453664,-0.032404861051843335,0.6717617709851432,-1.63249716965972,2.0279148931955673,-3.2362499740502777,-1.0311132097410936
-1.1489116706390905,-0.28192790724508776,-0.7638415247005036,-1.205122089633463,0.3403533416459267,-1.5624153130764908,-0.9497562672054147,-0.5850968555087414,-1.3723648058496403,1.3921018194732544
0.03181429421444989,0.5297097499297362,-1.0713729020620557,-0.13705766532221186,-0.9903177173448344,0.2040252988467319,-0.8888694171501258,1.5423134928494988,-0.4089425073323997,-0.23390535849132119
-0.515599187059242,1.1459276399504892,1.5024219558374974,1.3491035833174756,0.01100572333363346,-0.759469692111017,1.9777502942260636,-0.04039714723260724,1.8441817877942044,0.7128773537011152
0.27259876369196834,-2.746117074371462,-1.1952380976668429,0.40212667122786355,-0.11470291383800013,-1.599704393457016,-0.9986562910672923,-1.290963790273239,-0.8184558138365852,-0.9488918788843603
-0.7274191241714296,1.952548222301811,-0.9360381058572875,0.982536614907005,0.477046313300481,-1.8652767418780476,1.6182014025731646,-0.035675258006125234,2.4225744946081758,2.2501951863908034
-0.6062845164901945,-0.6081945459345393,-0.47599906196610503,-0.7177791486451818,-0.25725193868777246,-0.6067179621646388,-1.1640602968171174,0.9174297472053062,-0.12788284439153186,1.0807723627967205
0.49479439842694006,-1.41794430336983,-2.865484003833388,-1.6072955328910534,-0.42048925299198975,-0.13868906250396978,0.7823294086176219,0.00342435317390822,0.1248964177760154,-1.59253647586418
0.7620051549420354,0.05163412926761751,0.7133449392690827,-2.4920881301737934,-0.43742459824529184,2.197181633274784,0.2587739585193379,-0.33882779390866763,1.3520980748430758,0.5893352894531574
1.9175062596248154,1.5623085341317167,2.1577762654967128,0.6155719071302143,-0.849959150057583,-1.6123945967635265,-1.4091855720362527,0.4039437023201753,0.769773077056262,-0.19026466633005354
1.3287092878875246,1.1469289560202596,-0.8943615833402626,-1.459081592973831,0.6699462654759639,-0.36662134827153564,-1.846265889521889,-0.07069332700638907,3.7726962849805115,-0.14484726653917152
-0.7534219053238789,1.6847937979624403,-0.7112107136763824,-3.2093882183805884,0.6597941798116739,-2.594842314686553,1.051048664131659,1.2865833304495888,-1.0851439087990054,0.4033801127954726
-1.6458461692079267,-0.011744754825560139,-1.9598706377177344,0.7770273371663925,0.9308256197948123,1.4190134687239675,0.3445940511145491,-1.377629668856243,0.12043317455805957,-0.10112366934107497
-0.4963992423854173,1.1080518814560247,-0.14176276827835554,-0.8599052959532785,1.5560998738016978,0.051693488591176846,-0.3005531874423129,1.8504073509873975,1.0016154826193562,1.4837095015939594
-0.8038794083863726,0.23125592753387028,0.8666802621453268,0.044003293365591875,-0.5373236178336652,0.03390881511828937,-3.3877413569296615,-0.04197208667263625,-1.0596863716823761,-1.11168229519999
0.7335597596215837,-2.0200558662559596,1.106093818550678,-1.3026899937700993,1.2526963347271782,-1.7871711123776013,-1.2138367958276355,-0.48325542398229715,1.3465066711238007,-0.12333439043443713
-2.5847904456842152,-2.817400074376295,1.556768575443166,-1.2273288435026934,1.15190399308345,-1.58383240517036,-0.3046078398517524,0.9314942750774099,1.6460967238631519,0.9463511717261399
-0.18756743633169407,-1.538028888600311,0.5868086487670773,3.435603729295905,1.2374716719221721,-0.7183029559640833,-2.051979747211686,-0.28502236663147146,1.4246888039622392,0.5099593757207601
0.8047876693353436,-0.686011231250739,-3.260601065184785,-3.597755364041832,0.6469713053337189,-2.0568223738886777,1.3685003284071875,0.01814952777128232,1.952249098146301,0.7596662466382943
-0.7243488702286303,0.7484852435845332,-0.7947515829614816,-1.5349265680486397,1.2518570228705705,-1.1631365575558474,0.0638543486246814,0.465756786991782,0.1370172463056156,0.0853272088701551
0.5634418887799634,-1.014332016413796,-0.7341841519081306,-0.5842058054869891,-0.32893047788442337,-1.4201111501783594,1.282792971907238,-0.8590065847884008,0.047984920090474135,-0.6244405602028259
0.8279823244249854,2.8149358496849306,1.056033030799263,0.442903131285721,0.08191886912617365,1.3187998166621933,-0.5049607066756068,0.29776669359129737,-1.1035780826374477,-0.4108667500710061
1.7392755192842912,-1.627680610494895,0.7253439004407051,1.1757492522619273,0.7275736724946489,-1.3489643995673055,0.5207163309559174,1.4140896690538527,-0.795298658835753,-0.2319780091283671
-2.3511988826311243,-0.7794859443998385,-1.0019865955873404,0.8460377760037346,-0.202376120526495,0.3004878394623654,0.05633056830078529,0.21144629310947374,-0.7076019007319901,-0.3882964643817137
1.1622628766836107,-2.7507022205551324,1.1146935881614841,0.4589855822311056,-0.9908932775099152,-1.8374990385504246,-0.9988223949865549,0.3469478111084398,0.28780561083789163,-0.38205751267809634
0.2819739475081746,-1.0885471759445395,-0.30358300459254,-2.9141056494951854,-0.7675312471779989,-0.34663330986532265,-0.3081888914660964,-0.9339200369867778,-3.101496593823892,1.5080867490336114
0.7141675859798042,-0.7192798046083566,-1.3105766665362637,1.5094386572589111,-0.8601238532617648,-2.793328240131555,1.2645351545685617,-0.13417157888643977,1.2561883362240627,0.08617461262093254
-0.11054628335461723,-2.417915162602017,-1.5538385561980148,0.17516808319667576,1.1231107706569787,-2.0597658788711577,3.4400875551747236,-0.30378203498184636,3.681969492721142,0.5415299499574022
-0.5253389830408017,-1.661371467994777,-2.0175186391677054,2.321876932871613,0.10423143904076704,-3.1905620531984993,0.03538752851442708,0.4968451952111413,-0.6273718683956809,1.0071442783334543
1.1896745009774365,2.3441851983032715,0.1163045025537301,1.1508110590401448,-1.3386671016573937,-0.47066582804045165,1.0066233587116735,-0.18273528439086517,-0.44150055972613805,0.08260087430404517
-0.06038677195811893,-3.066271200264276,0.5394335213347144,0.2431457597076177,-1.1541965550197735,-1.9988781336399368,-0.5764071168951264,0.4054164989750214,-0.038618410881176596,-0.2939668311024039
0.3334157631410205,1.4581795939809807,0.44670009644830894,-1.0528810625802982,1.1345411294189611,-2.158461647357541,3.584071876472355,-0.6914083334948382,-2.0455350096644396,-0.4903522527271918
-0.7548338269590594,0.549624015486126,-0.30241961922447463,-1.0894821616859598,-0.17542299799640154,0.4165140341580295,0.4692951652396691,-0.24017304776504061,1.7800488424691197,-0.39472945909418433
1.6177994888899636,0.2006476884851587,0.8660503110648287,1.2649443986577424,-0.47711073531723314,-0.7727599547213853,-2.0783695372249955,-0.5249651818989634,2.2596603319013315,1.2121283732890522
-1.9059570988447836,1.621833459117067,3.6632723046505653,-0.1762732897677252,1.2280661958422512,-0.007566520279099264,1.724991932843186,-0.8674068557732257,-2.1112815974820087,-0.26082979672732604
0.8606866740103368,2.3329197686501857,2.2021399706343403,-0.8921702215802696,-0.5559411802201897,1.2825747710600444,2.7903111807899386,-2.43325748726456,0.14241873384402717,-0.398727611618003
0.5872953630042295,-0.9635079231189668,-0.08891982656346739,1.3096337837847773,-0.43106271735936286,-1.578884073731152,0.05050237134006883,0.703413623937576,-4.047061203042105,-0.16380073513167043
